Name,SKU,Supplier ID,Price,Image URLs,Product URL
"Mapex Armory 22"" 5 Piece Drum Kit - Emerald Burst",90/DK-AR529SFG + HP-8005,,"$1,699.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-34619/450-Mapex-Armory-22-5-Piece-Drum-Kit-Emerald-Burst.jpg,https://www.drummersparadise.com.au/product/mapex-armory-22--5-piece-drum-kit---emerald-burst
"Mapex Armory 22"" 5 Piece Drum Kit - Purple Haze",90/DK-AR529SBUP + HP-8005EB-DP,,"$1,789.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30217/450-Mapex-Armory-22-5-Piece-Drum-Kit-Purple-Haze.jpg,https://www.drummersparadise.com.au/product/mapex-armory-22--5-piece-drum-kit---purple-haze
"Mapex Armory 22"" 5 Piece Drum Kit - Redwood Burst",90/DK-AR529SRA + HP-8005,,"$1,699.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-34618/450-Mapex-Armory-22-5-Piece-Drum-Kit-Redwood-Burst.jpg,https://www.drummersparadise.com.au/product/mapex-armory-22--5-piece-drum-kit---redwood-burst
"Mapex Armory 22"" 5 Piece Drum Kit - Ultramarine",90/DK-AR529SUM + HP-8005,,"$1,699.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30218/450-Mapex-Armory-22-5-Piece-Drum-Kit-Ultramarine.jpg,https://www.drummersparadise.com.au/product/mapex-armory-22--5-piece-drum-kit---ultramarine
"Mapex Armory 22"" 6 Piece Drum Kit - Black Dawn",90/DK-AR628SFEBTK + HP-8005EB-DP,,"$1,959.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30219/450-Mapex-Armory-22-6-Piece-Drum-Kit-Black-Dawn.jpg,https://www.drummersparadise.com.au/product/mapex-armory-22--6-piece-drum-kit---black-dawn
"Mapex Armory 22"" 6 Piece Drum Kit - Desert Dune",90/DK-AR628SFEDW + HP-8005,,"$1,869.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30220/450-Mapex-Armory-22-6-Piece-Drum-Kit-Desert-Dune.jpg,https://www.drummersparadise.com.au/product/mapex-armory-22--6-piece-drum-kit---desert-dune
"Mapex Armory 22"" 6 Piece Drum Kit - Emerald Burst",90/DK-AR628SFUFG + HP-8005,,"$1,869.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-34621/450-Mapex-Armory-22-6-Piece-Drum-Kit-Emerald-Burst.jpg,https://www.drummersparadise.com.au/product/mapex-armory-22--6-piece-drum-kit---emerald-burst
"Mapex Armory 22"" 6 Piece Drum Kit - Purple Haze",90/DK-AR628SFEBUP + HP-8005EB-DP,,"$1,959.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30221/450-Mapex-Armory-22-6-Piece-Drum-Kit-Purple-Haze.jpg,https://www.drummersparadise.com.au/product/mapex-armory-6-piece-purple-haze-drum-kit
"Mapex Armory 22"" 6 Piece Drum Kit - Redwood Burst",90/DK-AR628SFURA + HP-8005,,"$1,869.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-34620/450-Mapex-Armory-22-6-Piece-Drum-Kit-Redwood-Burst.jpg,https://www.drummersparadise.com.au/product/mapex-armory-22--6-piece-drum-kit---redwood-burst
"Mapex Armory 22"" 6 Piece Drum Kit - Ultramarine",90/DK-AR628SFEUM + HP-8005,,"$1,869.00",https://www.drummersparadise.com.au/resources/1f4df183/product/product-30222/450-Mapex-Armory-22-6-Piece-Drum-Kit-Ultramarine.jpg,https://www.drummersparadise.com.au/product/mapex-armory-6-piece-ultramarine-drum-kit
